date,region,region_orig,deaths,confirmed
65,PIURA,PIURA,257.0,2425.0
65,PUNO,PUNO,1.0,166.0
65,SAN MARTIN,SAN MARTIN,3.0,466.0
65,TACNA,TACNA,2.0,178.0
65,TUMBES,TUMBES,47.0,486.0
65,UCAYALI,UCAYALI,66.0,1329.0
66,AMAZONAS,AMAZONAS,8.0,242.0
66,ANCASH,ANCASH,106.0,1521.0
66,AREQUIPA,AREQUIPA,20.0,1061.0
66,CAJAMARCA,CAJAMARCA,3.0,367.0
66,CALLAO,CALLAO,119.0,5400.0
66,CUSCO,CUSCO,3.0,410.0
66,HUANCAVELICA,HUANCAVELICA,1.0,200.0
66,HUANUCO,HUANUCO,7.0,335.0
66,ICA,ICA,58.0,1019.0
66,JUNIN,JUNIN,14.0,839.0
66,LA LIBERTAD,LA LIBERTAD,66.0,1470.0
66,LAMBAYEQUE,LAMBAYEQUE,400.0,3748.0
66,LIMA,LIMA,689.0,44333.0
66,LORETO,LORETO,78.0,1834.0
66,MADRE DE DIOS,MADRE DE DIOS,1.0,162.0
66,PASCO,PASCO,1.0,168.0
66,PIURA,PIURA,265.0,2483.0
66,PUNO,PUNO,1.0,173.0
66,SAN MARTIN,SAN MARTIN,6.0,473.0
66,TACNA,TACNA,2.0,178.0
66,TUMBES,TUMBES,47.0,496.0
66,UCAYALI,UCAYALI,66.0,1392.0
67,AMAZONAS,AMAZONAS,11.0,249.0
67,ANCASH,ANCASH,106.0,1553.0
67,AREQUIPA,AREQUIPA,20.0,1208.0
67,CAJAMARCA,CAJAMARCA,3.0,375.0
67,CALLAO,CALLAO,119.0,5584.0
67,CUSCO,CUSCO,3.0,442.0
67,HUANCAVELICA,HUANCAVELICA,1.0,203.0
67,HUANUCO,HUANUCO,7.0,341.0
67,ICA,ICA,82.0,1132.0
67,JUNIN,JUNIN,14.0,855.0
67,LA LIBERTAD,LA LIBERTAD,66.0,1566.0
67,LAMBAYEQUE,LAMBAYEQUE,400.0,3856.0
67,LIMA,LIMA,725.0,46507.0
67,LORETO,LORETO,82.0,1933.0
67,MADRE DE DIOS,MADRE DE DIOS,1.0,163.0
67,PASCO,PASCO,1.0,171.0
67,PIURA,PIURA,294.0,2598.0
67,PUNO,PUNO,1.0,180.0
67,SAN MARTIN,SAN MARTIN,6.0,489.0
67,TACNA,TACNA,2.0,178.0
67,TUMBES,TUMBES,47.0,507.0
67,UCAYALI,UCAYALI,66.0,1437.0
68,AMAZONAS,AMAZONAS,11.0,259.0
68,ANCASH,ANCASH,119.0,1620.0
68,AREQUIPA,AREQUIPA,20.0,1301.0
68,CAJAMARCA,CAJAMARCA,3.0,393.0
68,CALLAO,CALLAO,125.0,5851.0
68,CUSCO,CUSCO,3.0,496.0
68,HUANCAVELICA,HUANCAVELICA,1.0,214.0
68,HUANUCO,HUANUCO,7.0,359.0
68,ICA,ICA,82.0,1232.0
68,JUNIN,JUNIN,14.0,890.0
68,LA LIBERTAD,LA LIBERTAD,66.0,1623.0
68,LAMBAYEQUE,LAMBAYEQUE,417.0,3950.0
68,LIMA,LIMA,791.0,49605.0
68,LORETO,LORETO,92.0,2037.0
68,MADRE DE DIOS,MADRE DE DIOS,1.0,172.0
68,PASCO,PASCO,1.0,173.0
68,PIURA,PIURA,294.0,2693.0
68,PUNO,PUNO,1.0,185.0
68,SAN MARTIN,SAN MARTIN,6.0,505.0
68,TACNA,TACNA,2.0,181.0
68,TUMBES,TUMBES,47.0,539.0
68,UCAYALI,UCAYALI,66.0,1486.0
69,AMAZONAS,AMAZONAS,11.0,269.0
69,ANCASH,ANCASH,119.0,1698.0
69,AREQUIPA,AREQUIPA,20.0,1393.0
69,CAJAMARCA,CAJAMARCA,3.0,406.0
69,CALLAO,CALLAO,143.0,6199.0
69,CUSCO,CUSCO,3.0,523.0
69,HUANCAVELICA,HUANCAVELICA,1.0,214.0
69,HUANUCO,HUANUCO,7.0,375.0
69,ICA,ICA,95.0,1269.0
69,JUNIN,JUNIN,14.0,954.0
69,LA LIBERTAD,LA LIBERTAD,66.0,1711.0
69,LAMBAYEQUE,LAMBAYEQUE,417.0,4147.0
69,LIMA,LIMA,817.0,52545.0
69,LORETO,LORETO,95.0,2107.0
69,MADRE DE DIOS,MADRE DE DIOS,3.0,177.0
69,PASCO,PASCO,1.0,179.0
69,PIURA,PIURA,313.0,2830.0
69,PUNO,PUNO,1.0,189.0
69,SAN MARTIN,SAN MARTIN,6.0,549.0
69,TACNA,TACNA,2.0,187.0
69,TUMBES,TUMBES,59.0,557.0
69,UCAYALI,UCAYALI,71.0,1542.0
70,AMAZONAS,AMAZONAS,11.0,270.0
70,ANCASH,ANCASH,137.0,1779.0
70,AREQUIPA,AREQUIPA,20.0,1558.0
70,AYACUCHO,AYACUCHO,3.0,322.0
70,CAJAMARCA,CAJAMARCA,3.0,411.0
70,CALLAO,CALLAO,156.0,6422.0
70,CUSCO,CUSCO,3.0,603.0
70,HUANCAVELICA,HUANCAVELICA,1.0,225.0
70,HUANUCO,HUANUCO,7.0,413.0
70,ICA,ICA,95.0,1346.0
70,JUNIN,JUNIN,14.0,1013.0
70,LA LIBERTAD,LA LIBERTAD,66.0,1834.0
70,LAMBAYEQUE,LAMBAYEQUE,455.0,4362.0
70,LIMA,LIMA,820.0,54901.0
70,LORETO,LORETO,141.0,2254.0
70,MADRE DE DIOS,MADRE DE DIOS,3.0,187.0
70,PASCO,PASCO,4.0,185.0
70,PIURA,PIURA,313.0,2970.0
70,PUNO,PUNO,1.0,192.0
70,SAN MARTIN,SAN MARTIN,7.0,563.0
70,TACNA,TACNA,2.0,197.0
70,TUMBES,TUMBES,59.0,578.0
70,UCAYALI,UCAYALI,71.0,1622.0
71,AMAZONAS,AMAZONAS,12.0,279.0
71,ANCASH,ANCASH,142.0,1971.0
71,AREQUIPA,AREQUIPA,20.0,1709.0
71,AYACUCHO,AYACUCHO,3.0,367.0
71,CAJAMARCA,CAJAMARCA,3.0,424.0
71,CALLAO,CALLAO,155.0,6513.0
71,CUSCO,CUSCO,3.0,609.0
71,HUANCAVELICA,HUANCAVELICA,1.0,229.0
71,HUANUCO,HUANUCO,7.0,470.0
71,ICA,ICA,95.0,1412.0
71,JUNIN,JUNIN,14.0,1046.0
71,LA LIBERTAD,LA LIBERTAD,66.0,2015.0
71,LAMBAYEQUE,LAMBAYEQUE,455.0,4596.0
71,LIMA,LIMA,857.0,57473.0
71,LORETO,LORETO,209.0,2444.0
71,MADRE DE DIOS,MADRE DE DIOS,3.0,201.0
71,PASCO,PASCO,4.0,189.0
71,PIURA,PIURA,313.0,3032.0
71,PUNO,PUNO,1.0,201.0
71,SAN MARTIN,SAN MARTIN,8.0,598.0
71,TACNA,TACNA,2.0,208.0
71,TUMBES,TUMBES,59.0,603.0
71,UCAYALI,UCAYALI,91.0,1658.0
72,AMAZONAS,AMAZONAS,15.0,311.0
72,ANCASH,ANCASH,142.0,2095.0
72,AREQUIPA,AREQUIPA,20.0,1839.0
72,AYACUCHO,AYACUCHO,3.0,403.0
72,CAJAMARCA,CAJAMARCA,3.0,429.0
72,CALLAO,CALLAO,160.0,6685.0
72,CUSCO,CUSCO,3.0,635.0
72,HUANCAVELICA,HUANCAVELICA,1.0,234.0
72,HUANUCO,HUANUCO,7.0,495.0
72,ICA,ICA,95.0,1477.0
72,JUNIN,JUNIN,14.0,1098.0
72,LA LIBERTAD,LA LIBERTAD,66.0,2122.0
72,LAMBAYEQUE,LAMBAYEQUE,474.0,4856.0
72,LIMA,LIMA,915.0,59712.0
72,LORETO,LORETO,248.0,2696.0
72,MADRE DE DIOS,MADRE DE DIOS,3.0,206.0
72,PASCO,PASCO,4.0,196.0
72,PIURA,PIURA,313.0,3062.0
72,PUNO,PUNO,1.0,220.0
72,SAN MARTIN,SAN MARTIN,9.0,645.0
72,TACNA,TACNA,2.0,215.0
72,TUMBES,TUMBES,59.0,635.0
72,UCAYALI,UCAYALI,91.0,1709.0
73,AMAZONAS,AMAZONAS,17.0,317.0
73,ANCASH,ANCASH,158.0,2153.0
73,AREQUIPA,AREQUIPA,23.0,1929.0
73,AYACUCHO,AYACUCHO,3.0,406.0
73,CAJAMARCA,CAJAMARCA,3.0,435.0
73,CALLAO,CALLAO,160.0,6782.0
73,CUSCO,CUSCO,3.0,626.0
73,HUANCAVELICA,HUANCAVELICA,1.0,242.0
73,HUANUCO,HUANUCO,7.0,504.0
73,ICA,ICA,102.0,1540.0
73,JUNIN,JUNIN,14.0,1149.0
73,LA LIBERTAD,LA LIBERTAD,66.0,2324.0
73,LAMBAYEQUE,LAMBAYEQUE,485.0,4961.0
73,LIMA,LIMA,955.0,61197.0
73,LORETO,LORETO,250.0,2811.0
73,MADRE DE DIOS,MADRE DE DIOS,3.0,204.0
73,PASCO,PASCO,4.0,211.0
73,PIURA,PIURA,370.0,3091.0
73,PUNO,PUNO,1.0,214.0
73,SAN MARTIN,SAN MARTIN,12.0,652.0
73,TACNA,TACNA,2.0,216.0
73,TUMBES,TUMBES,59.0,639.0
73,UCAYALI,UCAYALI,91.0,2032.0
74,AMAZONAS,AMAZONAS,17.0,325.0
74,ANCASH,ANCASH,175.0,2226.0
74,AREQUIPA,AREQUIPA,25.0,1967.0
74,AYACUCHO,AYACUCHO,3.0,426.0
74,CAJAMARCA,CAJAMARCA,3.0,446.0
74,CALLAO,CALLAO,171.0,7011.0
74,CUSCO,CUSCO,3.0,635.0
74,HUANCAVELICA,HUANCAVELICA,1.0,245.0
74,HUANUCO,HUANUCO,7.0,520.0
74,ICA,ICA,102.0,1669.0
74,JUNIN,JUNIN,14.0,1166.0
74,LA LIBERTAD,LA LIBERTAD,93.0,2378.0
74,LAMBAYEQUE,LAMBAYEQUE,485.0,5182.0
74,LIMA,LIMA,1012.0,64278.0
74,LORETO,LORETO,259.0,2960.0
74,MADRE DE DIOS,MADRE DE DIOS,3.0,247.0
74,PASCO,PASCO,4.0,229.0
74,PIURA,PIURA,370.0,3192.0
74,PUNO,PUNO,1.0,208.0
74,SAN MARTIN,SAN MARTIN,12.0,739.0
74,TACNA,TACNA,4.0,228.0
74,TUMBES,TUMBES,59.0,675.0
74,UCAYALI,UCAYALI,91.0,2224.0
75,AMAZONAS,AMAZONAS,17.0,349.0
75,ANCASH,ANCASH,175.0,2354.0
75,AREQUIPA,AREQUIPA,25.0,2072.0
75,AYACUCHO,AYACUCHO,3.0,440.0
75,CAJAMARCA,CAJAMARCA,3.0,451.0
75,CALLAO,CALLAO,178.0,7381.0
75,CUSCO,CUSCO,3.0,654.0
75,HUANCAVELICA,HUANCAVELICA,1.0,260.0
75,HUANUCO,HUANUCO,7.0,539.0
75,ICA,ICA,124.0,1769.0
75,JUNIN,JUNIN,14.0,1223.0
75,LA LIBERTAD,LA LIBERTAD,93.0,2447.0
75,LAMBAYEQUE,LAMBAYEQUE,498.0,5409.0
75,LIMA,LIMA,1060.0,67060.0
75,LORETO,LORETO,260.0,3085.0
75,MADRE DE DIOS,MADRE DE DIOS,3.0,259.0
75,PASCO,PASCO,5.0,231.0
75,PIURA,PIURA,384.0,3335.0
75,PUNO,PUNO,1.0,217.0
75,SAN MARTIN,SAN MARTIN,13.0,822.0
75,TACNA,TACNA,4.0,242.0
75,TUMBES,TUMBES,62.0,702.0
75,UCAYALI,UCAYALI,91.0,2371.0
76,AMAZONAS,AMAZONAS,17.0,371.0
76,ANCASH,ANCASH,194.0,2466.0
76,AREQUIPA,AREQUIPA,25.0,2176.0
76,AYACUCHO,AYACUCHO,3.0,455.0
76,CAJAMARCA,CAJAMARCA,3.0,483.0
76,CALLAO,CALLAO,192.0,7685.0
76,CUSCO,CUSCO,3.0,724.0
76,HUANCAVELICA,HUANCAVELICA,1.0,277.0
76,HUANUCO,HUANUCO,7.0,566.0
76,ICA,ICA,124.0,1905.0
76,JUNIN,JUNIN,14.0,1289.0
76,LA LIBERTAD,LA LIBERTAD,93.0,2542.0
76,LAMBAYEQUE,LAMBAYEQUE,516.0,5581.0
76,LIMA,LIMA,1114.0,70155.0
76,LORETO,LORETO,262.0,3166.0
76,MADRE DE DIOS,MADRE DE DIOS,6.0,265.0
76,PASCO,PASCO,5.0,249.0
76,PIURA,PIURA,385.0,3496.0
76,PUNO,PUNO,1.0,225.0
76,SAN MARTIN,SAN MARTIN,13.0,857.0
76,TACNA,TACNA,4.0,254.0
76,TUMBES,TUMBES,62.0,722.0
76,UCAYALI,UCAYALI,104.0,2478.0
77,AMAZONAS,AMAZONAS,18.0,399.0
77,ANCASH,ANCASH,196.0,2557.0
77,AREQUIPA,AREQUIPA,25.0,2297.0
77,AYACUCHO,AYACUCHO,3.0,479.0
77,CAJAMARCA,CAJAMARCA,3.0,495.0
77,CALLAO,CALLAO,192.0,7846.0
77,CUSCO,CUSCO,3.0,766.0
77,HUANCAVELICA,HUANCAVELICA,1.0,289.0
77,HUANUCO,HUANUCO,7.0,607.0
77,ICA,ICA,137.0,1941.0
77,JUNIN,JUNIN,14.0,1336.0
77,LA LIBERTAD,LA LIBERTAD,93.0,2682.0
77,LAMBAYEQUE,LAMBAYEQUE,516.0,5690.0
77,LIMA,LIMA,1164.0,71719.0
77,LORETO,LORETO,264.0,3201.0
77,MADRE DE DIOS,MADRE DE DIOS,6.0,270.0
77,PASCO,PASCO,6.0,276.0
77,PIURA,PIURA,409.0,3621.0
77,PUNO,PUNO,1.0,232.0
77,SAN MARTIN,SAN MARTIN,13.0,903.0
77,TACNA,TACNA,4.0,279.0
77,TUMBES,TUMBES,65.0,727.0
77,UCAYALI,UCAYALI,104.0,2652.0
78,AMAZONAS,AMAZONAS,18.0,437.0
78,ANCASH,ANCASH,208.0,2722.0
78,AREQUIPA,AREQUIPA,25.0,2373.0
78,AYACUCHO,AYACUCHO,3.0,498.0
78,CAJAMARCA,CAJAMARCA,3.0,520.0
78,CALLAO,CALLAO,192.0,8125.0
78,CUSCO,CUSCO,3.0,793.0
78,HUANCAVELICA,HUANCAVELICA,1.0,306.0
78,HUANUCO,HUANUCO,7.0,629.0
78,ICA,ICA,151.0,1863.0
78,JUNIN,JUNIN,14.0,1375.0
78,LA LIBERTAD,LA LIBERTAD,93.0,2793.0
78,LAMBAYEQUE,LAMBAYEQUE,542.0,5836.0
78,LIMA,LIMA,1208.0,74037.0
78,LORETO,LORETO,273.0,3293.0
78,MADRE DE DIOS,MADRE DE DIOS,6.0,304.0
78,PASCO,PASCO,8.0,288.0
78,PIURA,PIURA,426.0,3812.0
78,PUNO,PUNO,6.0,247.0
78,SAN MARTIN,SAN MARTIN,13.0,938.0
78,TACNA,TACNA,4.0,291.0
78,TUMBES,TUMBES,65.0,1032.0
78,UCAYALI,UCAYALI,104.0,2775.0
79,AMAZONAS,AMAZONAS,18.0,451.0
79,ANCASH,ANCASH,209.0,2832.0
79,AREQUIPA,AREQUIPA,25.0,2501.0
79,AYACUCHO,AYACUCHO,3.0,537.0
79,CAJAMARCA,CAJAMARCA,3.0,557.0
79,CALLAO,CALLAO,194.0,8558.0
79,CUSCO,CUSCO,3.0,856.0
79,HUANCAVELICA,HUANCAVELICA,1.0,345.0
79,HUANUCO,HUANUCO,7.0,676.0
79,ICA,ICA,169.0,2153.0
79,JUNIN,JUNIN,14.0,1438.0
79,LA LIBERTAD,LA LIBERTAD,93.0,3023.0
79,LAMBAYEQUE,LAMBAYEQUE,566.0,6075.0
79,LIMA,LIMA,1235.0,75716.0
79,LORETO,LORETO,276.0,3391.0
79,MADRE DE DIOS,MADRE DE DIOS,6.0,325.0
79,MOQUEGUA,MOQUEGUA,1.0,352.0
79,PASCO,PASCO,8.0,335.0
79,PIURA,PIURA,429.0,4219.0
79,PUNO,PUNO,6.0,257.0
79,SAN MARTIN,SAN MARTIN,14.0,957.0
79,TACNA,TACNA,4.0,291.0
79,TUMBES,TUMBES,68.0,1032.0
79,UCAYALI,UCAYALI,104.0,2941.0
80,AMAZONAS,AMAZONAS,20.0,460.0
80,ANCASH,ANCASH,209.0,2842.0
80,AREQUIPA,AREQUIPA,25.0,2633.0
80,AYACUCHO,AYACUCHO,6.0,571.0
80,CAJAMARCA,CAJAMARCA,3.0,591.0
80,CALLAO,CALLAO,248.0,8726.0
80,CUSCO,CUSCO,3.0,854.0
80,HUANCAVELICA,HUANCAVELICA,1.0,360.0
80,HUANUCO,HUANUCO,7.0,692.0
80,ICA,ICA,199.0,2119.0
80,JUNIN,JUNIN,14.0,1470.0
80,LA LIBERTAD,LA LIBERTAD,93.0,3178.0
80,LAMBAYEQUE,LAMBAYEQUE,565.0,6217.0
80,LIMA,LIMA,1313.0,77486.0
80,LORETO,LORETO,280.0,3524.0
80,MADRE DE DIOS,MADRE DE DIOS,6.0,314.0
80,MOQUEGUA,MOQUEGUA,1.0,357.0
80,PASCO,PASCO,8.0,387.0
80,PIURA,PIURA,429.0,5457.0
80,PUNO,PUNO,6.0,263.0
80,SAN MARTIN,SAN MARTIN,16.0,980.0
80,TACNA,TACNA,4.0,325.0
80,TUMBES,TUMBES,69.0,1074.0
80,UCAYALI,UCAYALI,104.0,2959.0
81,AMAZONAS,AMAZONAS,20.0,511.0
81,ANCASH,ANCASH,223.0,3249.0
81,AREQUIPA,AREQUIPA,28.0,2694.0
81,AYACUCHO,AYACUCHO,6.0,605.0
81,CAJAMARCA,CAJAMARCA,3.0,625.0
81,CALLAO,CALLAO,248.0,9122.0
81,CUSCO,CUSCO,3.0,896.0
81,HUANCAVELICA,HUANCAVELICA,1.0,360.0
81,HUANUCO,HUANUCO,7.0,716.0
81,ICA,ICA,199.0,2363.0
81,JUNIN,JUNIN,14.0,1521.0
81,LA LIBERTAD,LA LIBERTAD,163.0,3309.0
81,LAMBAYEQUE,LAMBAYEQUE,571.0,6453.0
81,LIMA,LIMA,1359.0,80882.0
81,LORETO,LORETO,288.0,3720.0
81,MADRE DE DIOS,MADRE DE DIOS,6.0,339.0
81,MOQUEGUA,MOQUEGUA,1.0,402.0
81,PASCO,PASCO,8.0,408.0
81,PIURA,PIURA,441.0,5457.0
81,PUNO,PUNO,6.0,300.0
81,SAN MARTIN,SAN MARTIN,16.0,1003.0
81,TACNA,TACNA,4.0,341.0
81,TUMBES,TUMBES,69.0,1091.0
81,UCAYALI,UCAYALI,104.0,3238.0
82,AMAZONAS,AMAZONAS,20.0,533.0
82,ANCASH,ANCASH,237.0,3196.0
82,AREQUIPA,AREQUIPA,28.0,2787.0
82,AYACUCHO,AYACUCHO,6.0,622.0
82,CAJAMARCA,CAJAMARCA,3.0,645.0
82,CALLAO,CALLAO,281.0,9495.0
82,CUSCO,CUSCO,3.0,899.0
82,HUANCAVELICA,HUANCAVELICA,1.0,379.0
82,HUANUCO,HUANUCO,7.0,741.0
82,ICA,ICA,219.0,2476.0
82,JUNIN,JUNIN,14.0,1578.0
82,LA LIBERTAD,LA LIBERTAD,169.0,3523.0
82,LAMBAYEQUE,LAMBAYEQUE,602.0,6732.0
82,LIMA,LIMA,1407.0,84994.0
82,LORETO,LORETO,288.0,3816.0
82,MADRE DE DIOS,MADRE DE DIOS,6.0,388.0
82,MOQUEGUA,MOQUEGUA,2.0,423.0
82,PASCO,PASCO,8.0,416.0
82,PIURA,PIURA,481.0,6039.0
82,PUNO,PUNO,6.0,322.0
82,SAN MARTIN,SAN MARTIN,18.0,1037.0
82,TACNA,TACNA,4.0,360.0
82,TUMBES,TUMBES,69.0,1115.0
82,UCAYALI,UCAYALI,104.0,3238.0
83,AMAZONAS,AMAZONAS,21.0,546.0
83,ANCASH,ANCASH,241.0,3455.0
83,AREQUIPA,AREQUIPA,31.0,2921.0
83,AYACUCHO,AYACUCHO,6.0,639.0
83,CAJAMARCA,CAJAMARCA,3.0,669.0
83,CALLAO,CALLAO,289.0,9953.0
83,CUSCO,CUSCO,3.0,916.0
83,HUANCAVELICA,HUANCAVELICA,1.0,383.0
83,HUANUCO,HUANUCO,9.0,780.0
83,ICA,ICA,222.0,2662.0
83,JUNIN,JUNIN,16.0,1675.0
83,LA LIBERTAD,LA LIBERTAD,174.0,3818.0
83,LAMBAYEQUE,LAMBAYEQUE,605.0,7020.0
83,LIMA,LIMA,1473.0,87478.0
83,LORETO,LORETO,289.0,3959.0
83,MADRE DE DIOS,MADRE DE DIOS,6.0,402.0
83,MOQUEGUA,MOQUEGUA,2.0,447.0
83,PASCO,PASCO,8.0,426.0
83,PIURA,PIURA,497.0,6942.0
83,PUNO,PUNO,6.0,322.0
83,SAN MARTIN,SAN MARTIN,19.0,1093.0
83,TACNA,TACNA,4.0,372.0
83,TUMBES,TUMBES,69.0,1219.0
83,UCAYALI,UCAYALI,105.0,3530.0
84,AMAZONAS,AMAZONAS,21.0,563.0
84,ANCASH,ANCASH,252.0,3384.0
84,APURIMAC,APURIMAC,1.0,162.0
84,AREQUIPA,AREQUIPA,33.0,3146.0
84,AYACUCHO,AYACUCHO,6.0,679.0
84,CAJAMARCA,CAJAMARCA,4.0,700.0
84,CALLAO,CALLAO,298.0,10781.0
84,CUSCO,CUSCO,3.0,916.0
84,HUANCAVELICA,HUANCAVELICA,1.0,407.0
84,HUANUCO,HUANUCO,10.0,811.0
84,ICA,ICA,228.0,2691.0
84,JUNIN,JUNIN,17.0,1755.0
84,LA LIBERTAD,LA LIBERTAD,179.0,3816.0
84,LAMBAYEQUE,LAMBAYEQUE,608.0,7060.0
84,LIMA,LIMA,1547.0,92057.0
84,LORETO,LORETO,293.0,4109.0
84,MADRE DE DIOS,MADRE DE DIOS,6.0,450.0
84,MOQUEGUA,MOQUEGUA,2.0,462.0
84,PASCO,PASCO,8.0,448.0
84,PIURA,PIURA,507.0,7180.0
84,PUNO,PUNO,7.0,321.0
84,SAN MARTIN,SAN MARTIN,19.0,1151.0
84,TACNA,TACNA,4.0,372.0
84,TUMBES,TUMBES,70.0,1219.0
84,UCAYALI,UCAYALI,106.0,3645.0
85,AMAZONAS,AMAZONAS,21.0,582.0
85,ANCASH,ANCASH,262.0,3515.0
85,APURIMAC,APURIMAC,3.0,171.0
85,AREQUIPA,AREQUIPA,39.0,3335.0
85,AYACUCHO,AYACUCHO,7.0,712.0
85,CAJAMARCA,CAJAMARCA,5.0,720.0
85,CALLAO,CALLAO,312.0,12105.0
85,CUSCO,CUSCO,3.0,1015.0
85,HUANCAVELICA,HUANCAVELICA,1.0,430.0
85,HUANUCO,HUANUCO,10.0,848.0
85,ICA,ICA,239.0,2789.0
85,JUNIN,JUNIN,19.0,1816.0
85,LA LIBERTAD,LA LIBERTAD,184.0,3998.0
85,LAMBAYEQUE,LAMBAYEQUE,611.0,7020.0
85,LIMA,LIMA,1625.0,96583.0
85,LORETO,LORETO,295.0,4635.0
85,MADRE DE DIOS,MADRE DE DIOS,6.0,485.0
85,MOQUEGUA,MOQUEGUA,2.0,477.0
85,PASCO,PASCO,9.0,458.0
85,PIURA,PIURA,510.0,7180.0
85,PUNO,PUNO,7.0,333.0
85,SAN MARTIN,SAN MARTIN,19.0,1225.0
85,TACNA,TACNA,4.0,375.0
85,TUMBES,TUMBES,71.0,1219.0
85,UCAYALI,UCAYALI,107.0,3645.0
86,AMAZONAS,AMAZONAS,21.0,605.0
86,ANCASH,ANCASH,267.0,4220.0
86,APURIMAC,APURIMAC,3.0,194.0
86,AREQUIPA,AREQUIPA,44.0,3332.0
86,AYACUCHO,AYACUCHO,7.0,748.0
86,CAJAMARCA,CAJAMARCA,5.0,747.0
86,CALLAO,CALLAO,321.0,12167.0
86,CUSCO,CUSCO,3.0,1062.0
86,HUANCAVELICA,HUANCAVELICA,1.0,436.0
86,HUANUCO,HUANUCO,12.0,885.0
86,ICA,ICA,244.0,3334.0
86,JUNIN,JUNIN,19.0,1848.0
86,LA LIBERTAD,LA LIBERTAD,191.0,4660.0
86,LAMBAYEQUE,LAMBAYEQUE,612.0,8484.0
86,LIMA,LIMA,1709.0,100526.0
86,LORETO,LORETO,296.0,4715.0
86,MADRE DE DIOS,MADRE DE DIOS,6.0,493.0
86,MOQUEGUA,MOQUEGUA,2.0,515.0
86,PASCO,PASCO,9.0,463.0
86,PIURA,PIURA,519.0,7504.0
86,PUNO,PUNO,7.0,392.0
86,SAN MARTIN,SAN MARTIN,21.0,1296.0
86,TACNA,TACNA,5.0,448.0
86,TUMBES,TUMBES,75.0,1348.0
86,UCAYALI,UCAYALI,107.0,4054.0
87,AMAZONAS,AMAZONAS,21.0,608.0
87,ANCASH,ANCASH,270.0,4444.0
87,APURIMAC,APURIMAC,3.0,189.0
87,AREQUIPA,AREQUIPA,49.0,3633.0
87,AYACUCHO,AYACUCHO,7.0,762.0
87,CAJAMARCA,CAJAMARCA,6.0,786.0
87,CALLAO,CALLAO,329.0,12495.0
87,CUSCO,CUSCO,3.0,1103.0
87,HUANCAVELICA,HUANCAVELICA,1.0,449.0
87,HUANUCO,HUANUCO,13.0,979.0
87,ICA,ICA,252.0,3450.0
87,JUNIN,JUNIN,19.0,1896.0
87,LA LIBERTAD,LA LIBERTAD,199.0,4898.0
87,LAMBAYEQUE,LAMBAYEQUE,616.0,8811.0
87,LIMA,LIMA,1786.0,103020.0
87,LORETO,LORETO,297.0,5133.0
87,MADRE DE DIOS,MADRE DE DIOS,6.0,519.0
87,MOQUEGUA,MOQUEGUA,2.0,509.0
87,PASCO,PASCO,9.0,473.0
87,PIURA,PIURA,527.0,8143.0
87,PUNO,PUNO,7.0,386.0
87,SAN MARTIN,SAN MARTIN,24.0,1335.0
87,TACNA,TACNA,5.0,398.0
87,TUMBES,TUMBES,76.0,1352.0
87,UCAYALI,UCAYALI,107.0,4268.0
88,AMAZONAS,AMAZONAS,26.0,637.0
88,ANCASH,ANCASH,277.0,4668.0
88,APURIMAC,APURIMAC,3.0,198.0
88,AREQUIPA,AREQUIPA,50.0,3727.0
88,AYACUCHO,AYACUCHO,7.0,790.0
88,CAJAMARCA,CAJAMARCA,7.0,830.0
88,CALLAO,CALLAO,338.0,12911.0
88,CUSCO,CUSCO,3.0,1125.0
88,HUANCAVELICA,HUANCAVELICA,1.0,455.0
88,HUANUCO,HUANUCO,13.0,987.0
88,ICA,ICA,258.0,3536.0
88,JUNIN,JUNIN,20.0,1951.0
88,LA LIBERTAD,LA LIBERTAD,205.0,5114.0
88,LAMBAYEQUE,LAMBAYEQUE,618.0,9138.0
88,LIMA,LIMA,1868.0,109078.0
88,LORETO,LORETO,299.0,5355.0
88,MADRE DE DIOS,MADRE DE DIOS,6.0,561.0
88,MOQUEGUA,MOQUEGUA,2.0,508.0
88,PASCO,PASCO,11.0,476.0
88,PIURA,PIURA,531.0,8148.0
88,PUNO,PUNO,7.0,399.0
88,SAN MARTIN,SAN MARTIN,25.0,1433.0
88,TACNA,TACNA,5.0,447.0
88,TUMBES,TUMBES,77.0,1226.0
88,UCAYALI,UCAYALI,110.0,4467.0
89,AMAZONAS,AMAZONAS,26.0,654.0
89,ANCASH,ANCASH,286.0,4647.0
89,APURIMAC,APURIMAC,3.0,203.0
89,AREQUIPA,AREQUIPA,51.0,3817.0
89,AYACUCHO,AYACUCHO,7.0,826.0
89,CAJAMARCA,CAJAMARCA,7.0,853.0
89,CALLAO,CALLAO,346.0,13171.0
89,CUSCO,CUSCO,3.0,1157.0
89,HUANCAVELICA,HUANCAVELICA,1.0,465.0
89,HUANUCO,HUANUCO,13.0,1013.0
89,ICA,ICA,261.0,3851.0
89,JUNIN,JUNIN,20.0,2007.0
89,LA LIBERTAD,LA LIBERTAD,212.0,5351.0
89,LAMBAYEQUE,LAMBAYEQUE,621.0,9348.0
89,LIMA,LIMA,1947.0,108323.0
89,LORETO,LORETO,300.0,5517.0
89,MADRE DE DIOS,MADRE DE DIOS,6.0,611.0
89,MOQUEGUA,MOQUEGUA,2.0,525.0
89,PASCO,PASCO,11.0,480.0
89,PIURA,PIURA,538.0,7890.0
